Id	cg	cs	ci	tgs	tgi	tsi	K	Ranks K
333	0.47280900000000003	0.2583066697439815	0.1959188364163102	0.10526315789473684	0.0821917808219178	0.09411764705882353	2.303025219880341	618
878	0.49035	0.0442309258627091	0.0655140934989999	0.0759493670886076	0.0625	0.08571428571428572	2.3064699315305233	619
2190	0.490685325	0.0086276769250665	0.1505785269538706	0.07407407407407407	0.16666666666666666	0.08641975308641975	2.337205351005005	620
240	0.4376061	0.5	0.2811477911538282	0.25	0.27631578947368424	0.25	2.3556787389422853	621
223	0.48648739999999996	0.0425056240668869	0.2604768169238559	0.11956521739130435	0.09574468085106383	0.08695652173913043	2.391356081322035	622
2364	0.49033864999999993	0.0420367794544289	0.1953167523807968	0.10869565217391304	0.08928571428571429	0.08450704225352113	2.462783889112064	623
90	0.44686384999999995	0.5	0.1034344003683088	0.25	0.08108108108108109	0.25	2.5038470004603823	624
1547	0.4935307	0.046457214429462	0.1310776118815182	0.07368421052631578	0.06976744186046512	0.1111111111111111	2.521218050925552	625
804	0.49081099999999994	0.1040742016433003	0.1871603047915857	0.09090909090909091	0.16417910447761194	0.06329113924050633	2.6265758850977323	626
638	0.45171169999999994	0.5	0.048558930566444	0.25	0.17721518987341772	0.25	2.629166663208051	627
629	0.49764825000000007	0.0985242814236635	0.0200082077746755	0.11940298507462686	0.09302325581395349	0.10674157303370786	2.677250963277505	628
1047	0.45346159999999996	0.4973561079356586	0.1070074484384515	0.08888888888888889	0.08860759493670886	0.13043478260869565	2.74578438990465	629
1121	0.49680155	0.0497141592321464	0.2046458199053105	0.1320754716981132	0.16981132075471697	0.13725490196078433	2.752154672962004	630
1292	0.45532110000000003	0.5	0.1030297245143008	0.25	0.08974358974358974	0.25	2.8416311556428764	631
83	0.434720325	0.5880085722666123	0.0590521610049326	0.4069767441860465	0.10679611650485436	0.09523809523809523	2.8427139239222874	632
2478	0.489642075	0.1605745711599525	0.3593074967276037	0.16	0.09615384615384616	0.2826086956521739	2.9362537988093855	633
983	0.44187299999999996	0.572224339740442	0.0689943595501034	0.5	0.07692307692307693	0.05	2.983406346842049	634
207	0.47484325	0.3468025591733387	0.158915840955778	0.5466666666666666	0.1326530612244898	0.14736842105263157	2.995287682116959	635
394	0.499626	0.1766688184864269	0.0780618841507629	0.2222222222222222	0.06756756756756757	0.028169014084507043	3.024289401404522	636
824	0.5070240000000001	0.0974195898678489	0.0020095662672091	0.10687022900763359	0.11450381679389313	0.14788732394366197	3.027020932503641	637
2238	0.4058658	0.6659639372921754	0.0026109820882759	0.035398230088495575	0.09395973154362416	0.10909090909090909	3.0571744734538546	638
87	0.49218130000000004	0.3261155902967324	0.121119767099201	0.057971014492753624	0.09523809523809523	0.06172839506172839	3.1539406846158333	639
2443	0.50724395	0.0277588154665948	0.2688181280724926	0.08917197452229299	0.13953488372093023	0.14102564102564102	3.195177698757102	640
1858	0.506787	0.026565136155474	0.3040928434788975	0.06818181818181818	0.0425531914893617	0.056179775280898875	3.218008894737307	641
374	0.5119859999999999	0.0309303025440045	0.1426808869336754	0.037037037037037035	0.1111111111111111	0.08108108108108109	3.235116865027102	642
2271	0.5064232	0.1411853601552932	0.1911049132159274	0.1503267973856209	0.14666666666666667	0.12	3.348772541908141	643
2330	0.5143014	0.0268421262048419	0.2036931204910774	0.06569343065693431	0.136986301369863	0.08450704225352113	3.3937777161259515	644
252	0.519785	0.0226629179319305	0.0802110048544342	0.058823529411764705	0.06756756756756757	0.07547169811320754	3.448321050897872	645
2118	0.51568565	0.0819157688091691	0.0995814017989523	0.13450292397660818	0.15172413793103448	0.1419753086419753	3.456692174271613	646
1998	0.51996	0.0383738165100566	0.0542659118722568	0.24347826086956523	0.12931034482758622	0.17985611510791366	3.4621669311154637	647
51	0.46675304999999995	0.5	0.2575408311178089	0.25	0.09090909090909091	0.25	3.49204803889726	648
267	0.515781825	0.0757916080082427	0.1428793898270008	0.04918032786885246	0.08064516129032258	0.05970149253731343	3.499351257304358	649
2168	0.51663	0.0441009292513425	0.2010344583772271	0.09375	0.24390243902439024	0.10309278350515463	3.5267453960998925	650
1638	0.47086999999999996	0.5	0.1918576070233078	0.25	0.08433734939759036	0.25	3.5746220087791327	651
1837	0.475704	0.5	0.128603573618219	0.25	0.10884353741496598	0.25	3.6889144670227734	652
2143	0.342494	0.7286880187284956	0.1975590863195798	0.12	0.07746478873239436	0.12173913043478261	3.745649232469388	653
1530	0.515441	0.1358217623724975	0.2997820808271658	0.09090909090909091	0.15942028985507245	0.05714285714285714	3.8319220069652027	654
2519	0.5279274	0.0589316335971787	0.1279560435804955	0.10294117647058823	0.1267605633802817	0.10810810810810811	3.9243701384685696	655
2550	0.48449992499999994	0.0239759428452703	0.2332180893910823	0.3333333333333333	0.3333333333333333	1.0	3.9537409347204573	656
1645	0.5282899999999999	0.0460235426273923	0.1946547793315712	0.07865168539325842	0.06315789473684211	0.04054054054054054	3.9899773307329434	657
1737	0.52617	0.0827963887977704	0.1910069897151018	0.20512820512820512	0.08433734939759036	0.1111111111111111	3.992549709138304	658
2434	0.527818	0.0750108636730973	0.1695350501598738	0.07526881720430108	0.12244897959183673	0.08695652173913043	4.012165971882585	659
14	0.5118984	0.3384920930856498	0.1693742408055686	0.14285714285714285	0.05660377358490566	0.06896551724137931	4.033884033721082	660
2372	0.5349805499999999	0.003361295242453	0.1621230588488111	0.08163265306122448	0.13829787234042554	0.08247422680412371	4.110279061667141	661
472	0.505626	0.389592535312504	0.334330973574829	0.2608695652173913	0.07608695652173914	0.08421052631578947	4.1169350552497965	662
46	0.48931899999999995	0.5	0.1932045543724057	0.25	0.17857142857142858	0.25	4.314265692965506	663
2425	0.4941880999999999	0.5038054332055996	0.1049860203032608	0.12307692307692308	0.08666666666666667	0.10833333333333334	4.436810857435066	664
27	0.49386	0.5	0.1586228791530783	0.25	0.10416666666666667	0.25	4.452678598941349	665
1126	0.53974535	0.1167357615907346	0.0824376015759499	0.125	0.0392156862745098	0.03571428571428571	4.484700405946774	666
590	0.540084	0.0859916425029927	0.1779108169400469	0.07462686567164178	0.1111111111111111	0.07936507936507936	4.540727627432542	667
1661	0.54364415	0.0628424196377219	0.122582605742285	0.07432432432432433	0.11842105263157894	0.08633093525179857	4.55610030627216	668
