formulaRank	molecularFormula	adduct	precursorFormula	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass	ionMass	retentionTimeInSeconds	formulaId	alignedFeatureId	mappingFeatureId
1	C15H28NO	[M + H]+	C15H29NO+	12,056	12,056	0,000	4	0,131	3,036	4,004	6,454		239,226	223	585823050382086052	585822184614817394	1
1	C12H26N4O4S	[M + H]+	C12H27N4O4S+	98,724	98,724	0,000	36	0,714	-0,552	4,633	1,322		323,175	246	585823084725049168	585822185734696567	3
1	C17H22N8O2	[M + H]+	C17H23N8O2+	36,302	34,928	1,374	16	0,503	1,132	5,368	6,120		371,196	260	585823089196177573	585822185998937724	4
1	C8H9NO	[M + H]+	C8H10NO+	1,847	1,847	0,000	0	0,000	-2,626	2,626	1,835		136,076	292	585823107487538371	585822186179292801	5
1	C5H5NO2	[M + H]+	C5H6NO2+	1,976	1,976	0,000	0	0,000	-0,525	0,525	-0,043		112,039	332	585823048905690966	585822186313510534	7
1	C16H26NO3	[M + H]+	C16H27NO3+	76,642	75,433	1,210	27	0,535	-2,709	6,156	8,481		281,201	361	585823099287673631	585822186456116875	9
1	C7H7NO	[M + H]+	C7H8NO+	4,923	4,923	0,000	1	0,498	-0,256	3,409	-4,263		122,060	373	585823089250703550	585822186577751696	11
1	C15H24NO5	[M + H]+	C15H25NO5+	145,645	143,575	2,070	29	0,477	-0,043	5,811	8,208		299,175	404	585823115012120257	585822186745523861	13
1	C15H26N2OS	[M + H]+	C15H27N2OS+	39,858	39,858	0,000	17	0,432	1,489	5,753	-10,880		283,181	406	585822999245129423	585822186888130202	14
1	C20H26N2O3	[M + H]+	C20H27N2O3+	69,057	63,178	5,879	24	0,739	-1,242	5,616	-0,813		343,201	446	585823087287769057	585822187018153631	16
1	C20H26N4O4	[M + H]+	C20H27N4O4+	59,717	56,904	2,813	34	0,714	4,389	5,819	6,814		387,205	457	585823145005589428	585822187127205540	20
1	C12H26N4O4S	[M + H]+	C12H27N4O4S+	137,319	137,319	0,000	45	0,743	2,231	5,228	1,941		323,175	489	585823108393508110	585822187261423273	22
1	C12H26N4O3S	[M + H]+	C12H27N4O3S+	58,386	58,386	0,000	33	0,745	-1,810	4,570	1,308		307,180	494	585823057365602553	585822187391446702	24
1	C10H26N4O3S	[M + H]+	C10H27N4O3S+	31,567	30,373	1,194	21	0,777	0,595	6,588	2,796		283,181	504	585823087786891313	585822187508887219	25
1	C21H24N2O2	[M + H]+	C21H25N2O2+	100,394	96,636	3,758	33	0,704	-1,393	4,085	-0,814		337,191	510	585823035072875740	585822187617939128	26
1	C9H11N4O2	[M + H]+	C9H12N4O2+	42,573	42,573	0,000	9	0,638	3,174	4,658	5,204		208,097	515	585823039778885049	585822187756351165	27
1	C21H24N2O5	[M + H]+	C21H25N2O5+	49,842	46,176	3,666	23	0,776	1,837	3,395	0,004		385,176	518	585823143428531015	585822187886374594	30
1	C10H9N	[M + H]+	C10H10N+	21,239	21,239	0,000	3	0,338	-2,056	2,056	-3,302		144,080	523	585823116454960992	585822188008009415	31
1	C18H31N5O4	[M + H]+	C18H32N5O4+	33,801	33,801	0,000	19	0,753	1,930	7,612	7,087		382,248	526	585823021089065555	585822188129644236	34
1	C13H24N6O2	[M + H]+	C13H25N6O2+	116,661	116,661	0,000	28	0,486	2,028	5,484	0,806		297,204	536	585823033281907842	585822188259667665	36
1	C7H12N2O	[M + H]+	C7H13N2O+	1,015	1,015	0,000	0	0,000	12,612	12,612	12,335		141,104	542	585823058984604039	585822188544880347	39
1	C16H24NO3	[M + H]+	C16H25NO3+	76,931	76,087	0,843	29	0,693	-2,812	7,501	7,575		279,185	542	585823098708859615	585822188666515168	40
1	C11H28N4O2S	[M + H]+	C11H29N4O2S+	46,736	46,736	0,000	30	0,581	1,822	4,197	1,836		281,201	542	585823044908519055	585822188771372773	41
1	C25H39NO4	[M + H]+	C25H40NO4+	20,292	20,292	0,000	8	0,656	2,682	3,406	4,960		418,297	542	585823077565371765	585822188855258858	43
1	C27H48N8O7	[M + H]+	C27H49N8O7+	8,965	8,965	0,000	2	0,594	3,009	4,500	-1,695		597,371	542	585823096100002389	585822188955922159	45
1	C16H26NO5	[M + H]+	C16H27NO5+	84,735	83,320	1,415	28	0,601	-0,581	5,947	6,851		313,191	544	585823003145832324	585822189069168372	46
1	C9H12O2	[M + H]+	C9H13O2+	6,686	4,500	2,186	0	0,000	NaN	NaN	-1,869		153,091	554	585823088424425573	585822189178220281	48
1	C9H19N4O	[M + H]+	C9H20N4O+	3,118	3,118	0,000	3	0,192	1,749	9,186	5,632		200,164	566	585822983424214172	585822189283077886	51
1	C18H24N5O2	[M + H]+	C18H25N5O2+	63,987	59,137	4,849	29	0,753	-1,433	6,015	3,449		343,201	574	585823077221438791	585822189425684227	54
1	C17H24N2O4S	[M + H]+	C17H25N2O4S+	61,289	61,289	0,000	41	0,779	-3,477	5,482	-6,809		353,151	577	585823004873885657	585822189526347528	57
1	C18H26NO5	[M + H]+	C18H27NO5+	65,239	63,583	1,656	37	0,703	1,875	3,344	7,905		337,191	580	585823000021075715	585822189618622221	59
1	C15H32N4O7S	[M + H]+	C15H33N4O7S+	80,986	80,986	0,000	31	0,827	-0,307	3,763	1,218		413,207	580	585823131474764136	585822189715091218	60
1	C9H11N4O2	[M + H]+	C9H12N4O2+	30,934	30,934	0,000	7	0,363	-3,091	6,612	7,222		208,097	587	585823076252554507	585822189811560215	62
1	C15H18N2O	[M + H]+	C15H19N2O+	25,292	22,018	3,274	3	0,419	-2,428	3,154	0,001		243,149	587	585823114252951151	585822189903834908	63
1	C15H28N3O3S	[M + H]+	C15H29N3O3S+	61,886	61,886	0,000	36	0,702	-2,455	4,472	-1,402		331,192	589	585823119432916986	585822190017081121	68
1	C30H48N10O7	[M + H]+	C30H49N10O7+	87,062	83,594	3,468	47	0,857	-3,579	5,337	-6,502		661,374	589	585823144858788749	585822190109355814	69
1	C21H26N2O4	[M + H]+	C21H27N2O4+	68,646	63,566	5,080	32	0,678	1,755	6,572	-1,923		371,196	592	585823031159589953	585822190222602027	73
1	C9H14O3	[M + H]+	C9H15O3+	48,570	45,197	3,373	5	0,499	-0,219	3,447	-0,823		171,101	600	585823111287578071	585822190331653936	78
1	C13H30NO5S	[M + H]+	C13H31NO5S+	94,624	94,624	0,000	27	0,627	5,765	6,186	-2,859		313,191	600	585823128731689238	585822190444900149	79
1	C21H24N2O5	[M + H]+	C21H25N2O5+	94,171	88,421	5,750	31	0,735	0,389	6,382	1,458		385,176	604	585823131625759108	585822190545563450	83
1	C19H22N5O3	[M + H]+	C19H23N5O3+	69,583	66,583	3,001	36	0,781	0,417	4,284	4,792		369,181	607	585823048192659236	585822190650421055	85
1	C19H24N2	[M + H]+	C19H25N2+	32,599	28,293	4,306	9	0,419	1,724	7,246	-1,441		281,201	609	585823009256933533	585822190772055876	87
1	C34H50N6O7	[M + H]+	C34H51N6O7+	27,892	27,892	0,000	11	0,821	2,745	5,080	-8,109		655,376	609	585823073794692231	585822190914662217	89
1	C12H28NO3S	[M + H]+	C12H29NO3S+	117,214	117,214	0,000	34	0,712	-0,804	6,317	-4,215		267,185	612	585822989686310281	585822191048879950	90
1	C16H28NO4	[M + H]+	C16H29NO4+	77,050	75,866	1,184	23	0,484	1,753	6,128	5,549		299,211	612	585823108016020715	585822191195680595	91
1	C19H24N5O3	[M + H]+	C19H25N5O3+	70,570	67,227	3,343	37	0,739	-0,103	6,874	1,533		371,196	622	585823058254795073	585822191329898328	95
1	C14H28N3O2S	[M + H]+	C14H29N3O2S+	145,913	145,913	0,000	39	0,675	-5,793	6,227	-4,979		303,196	625	585823087082248115	585822191468310365	96
1	C15H24N4O3	[M + H]+	C15H25N4O3+	61,903	61,903	0,000	22	0,529	3,469	4,979	5,249		309,194	625	585823043050442310	585822191610916706	97
1	C33H52N2O8	[M + H]+	C33H53N2O8+	48,743	48,743	0,000	18	0,703	5,084	5,446	4,471		605,382	627	585823025581165357	585822191745134439	98
1	C28H37N5O2	[M + H]+	C28H38N5O2+	36,318	35,504	0,813	19	0,751	-2,490	4,838	0,584		476,302	633	585823021965675154	585822191845797740	101
1	C42H53ClN4O4	[M + H]+	C42H54ClN4O4+	39,151	26,039	13,112	21	0,856	-0,502	4,280	-1,416		713,382	636	585823133374784039	585822191942266737	105
1	C13H30NO5S	[M + H]+	C13H31NO5S+	130,662	130,662	0,000	32	0,698	-4,541	6,179	-3,370		313,191	638	585823069000602499	585822192042930038	107
1	C26H43N5O8	[M + H]+	C26H44N5O8+	33,638	33,638	0,000	19	0,740	2,666	3,189	1,335		554,319	638	585823115557379846	585822192131010427	109
1	C35H57N5O12	[M + H]+	C35H58N5O12+	31,459	31,459	0,000	21	0,777	-2,510	4,377	-9,777		740,400	638	585823106669649020	585822192206507904	111
1	C11H8N2	[M + H]+	C11H9N2+	16,116	16,116	0,000	7	0,415	-3,950	6,949	-0,738		169,076	640	585823002344720222	585822192294588293	113
1	C15H26NO3	[M + H]+	C15H27NO3+	52,104	51,185	0,920	16	0,645	0,952	3,731	5,924		269,200	640	585823016731183559	585822192399445898	114
1	C16H26N4O5	[M + H]+	C16H27N4O5+	91,358	91,352	0,006	33	0,692	2,044	5,617	8,794		355,201	645	585823047395741412	585822192588189588	119
1	C23H26N2O2	[M + H]+	C23H27N2O2+	37,843	34,766	3,077	8	0,554	2,567	5,305	-2,490		363,206	645	585823070699295692	585822192697241497	120
1	C10H9N	[M + H]+	C10H10N+	20,385	20,385	0,000	3	0,329	-5,396	5,396	-7,050		144,080	650	585823134410777237	585822192802099102	123
1	C21H26N2O2	[M + H]+	C21H27N2O2+	132,823	126,711	6,113	35	0,658	-2,298	4,467	-1,222		339,206	650	585823135828452060	585822192957288355	128
1	C13H28N4O6S	[M + H]+	C13H29N4O6S+	94,477	94,477	0,000	41	0,751	0,261	5,225	1,918		369,181	650	585823285275699540	585822193162809256	132
1	C30H39N3O6	[M + H]+	C30H40N3O6+	28,944	26,022	2,922	10	0,856	4,784	5,386	4,194		538,293	650	585823272969610732	585822193305415597	134
1	C44H54O12	[M + H]+	C44H55O12+	31,893	25,163	6,730	8	0,639	7,028	7,028	5,735		775,373	650	585823281706346680	585822193431244722	135
1	C21H24N2O5	[M + H]+	C21H25N2O5+	108,632	104,779	3,854	30	0,564	-1,066	3,221	3,094		385,177	655	585823285166647596	585822193582239671	138
1	C9H22N8O4	[M + H]+	C9H23N8O4+	76,001	74,505	1,496	26	0,599	6,972	7,285	-9,824		307,181	660	585823282746534130	585822193678708668	140
1	C36H48N6O6	[M + H]+	C36H49N6O6+	39,964	35,796	4,168	36	0,770	0,416	4,041	3,932		661,373	660	585827369017858007	585822193833897921	141
1	C9H7NO	[M + H]+	C9H8NO+	7,807	7,807	0,000	2	0,132	-8,830	8,830	-5,205		146,059	663	585827368678119357	585822193980698566	142
1	C18H24N3O3	[M + H]+	C18H25N3O3+	59,188	59,188	0,000	21	0,632	0,414	2,880	8,083		331,192	663	585827377205139509	585822194169442251	143
1	C7H7NO	[M + H]+	C7H8NO+	16,139	16,139	0,000	2	0,602	-0,487	4,099	-2,133		122,060	665	585827470004115732	585822194316242896	145
1	C21H26N2O6S	[M + H]+	C21H27N2O6S+	26,260	19,448	6,812	21	0,347	-0,396	2,871	-1,204		435,158	668	585827474672376187	585822194429489109	149
1	C17H26N4O5	[M + H]+	C17H27N4O5+	93,172	92,487	0,685	45	0,754	3,093	4,432	8,970		367,201	673	585827706437032772	585822194576289754	153
1	C16H26NO3	[M + H]+	C16H27NO3+	20,139	19,259	0,881	8	0,461	0,915	9,558	7,699		281,201	675	585827777413045655	585822194861502436	155
1	C21H32N4O9	[M + H]+	C21H33N4O9+	53,832	53,832	0,000	19	0,712	-2,988	4,978	8,419		485,228	680	585827798061604517	585822194966360041	161
1	C12H26N6OS	[M + H]+	C12H27N6OS+	75,434	75,434	0,000	27	0,472	-1,673	4,789	0,043		303,196	683	585828014395419281	585822195180269550	162
1	C33H52N2O8	[M + H]+	C33H53N2O8+	69,387	69,387	0,000	30	0,621	0,952	4,641	3,992		605,382	683	585828032149909961	585822195268349939	163
1	C10H26N4O2S	[M + H]+	C10H27N4O2S+	29,989	29,989	0,000	10	0,500	-1,880	1,880	-2,596		267,184	686	585828017348209711	585822195364818936	164
1	C21H24N2O4	[M + H]+	C21H25N2O4+	41,817	38,037	3,780	21	0,571	-1,678	4,298	0,098		369,181	686	585828024281395329	585822195448705021	167
1	C19H26N8O3	[M + H]+	C19H27N8O3+	88,821	87,702	1,119	24	0,686	1,048	5,489	0,787		415,220	699	585828014848404169	585822195549368322	175
1	C11H24N4O3S	[M + H]+	C11H25N4O3S+	113,338	113,338	0,000	41	0,768	0,468	4,569	1,473		293,165	701	585828019076263655	585822195662614535	177
1	C10H24N4O2S	[M + H]+	C10H25N4O2S+	101,904	101,904	0,000	39	0,673	-1,252	7,123	1,797		265,170	706	585828013351037493	585822195750694924	179
1	C12H28NO4S	[M + H]+	C12H29NO4S+	31,569	31,569	0,000	12	0,364	-4,350	4,395	-4,205		283,180	706	585828012050803149	585822195838775313	180
1	C18H26N4O7	[M + H]+	C18H27N4O7+	58,192	58,192	0,000	39	0,749	2,246	4,971	9,617		411,191	713	585828049363344582	585822195968798742	189
1	C21H24N2O3	[M + H]+	C21H25N2O3+	76,938	73,257	3,681	36	0,736	-0,063	5,635	0,031		353,186	716	585828043298372058	585822196061073435	190
1	C19H30N4O5	[M + H]+	C19H31N4O5+	88,731	88,731	0,000	33	0,669	0,381	5,439	8,637		395,232	716	585828030098895235	585822196136570912	192
1	C15H26NO3	[M + H]+	C15H27NO3+	55,689	54,627	1,062	16	0,533	-4,141	6,118	6,333		269,200	718	585828020716236661	585822196224651301	193
1	C14H30N4O6S	[M + H]+	C14H31N4O6S+	63,645	63,645	0,000	42	0,768	4,680	4,875	4,483		383,198	718	585828049480785133	585822196342091818	195
1	C17H28N4O7	[M + H]+	C17H29N4O7+	80,729	77,780	2,949	45	0,825	-0,658	4,226	8,261		401,206	721	585828035111088803	585822196446949423	197
1	C18H24N4O3S	[M + H]+	C18H25N4O3S+	76,159	76,159	0,000	32	0,723	-1,341	3,499	-2,196		377,163	726	585828059387731687	585822196547612724	201
1	C17H26N4O5	[M + H]+	C17H27N4O5+	120,460	120,460	0,000	38	0,740	2,920	4,362	8,779		367,201	728	585828068350973201	585822196652470329	204
1	C16H26NO5	[M + H]+	C16H27NO5+	65,306	64,010	1,296	20	0,512	2,287	7,088	8,096		313,191	730	585828077314200986	585822196740550718	205
1	C21H26N2O4	[M + H]+	C21H27N2O4+	59,069	52,069	6,999	38	0,700	-1,678	4,734	-0,845		371,196	730	585828085006555007	585822196832825411	207
1	C15H32N4O7S	[M + H]+	C15H33N4O7S+	68,609	68,383	0,226	39	0,710	-1,360	3,906	0,685		413,207	733	585828683437267386	585822196933488712	208
1	C12H10N2	[M + H]+	C12H11N2+	22,292	19,837	2,455	5	0,504	-3,319	5,675	0,629		183,092	735	585828080287962889	585822197034152013	209
1	C33H52N2O8	[M + H]+	C33H53N2O8+	72,035	68,735	3,300	33	0,631	2,665	3,745	4,323		605,382	738	585829280840380549	585822197159981138	214
1	C10H21N3O4S	[M + H]+	C10H22N3O4S+	102,758	102,758	0,000	25	0,615	-1,371	5,722	5,377		280,134	740	585829160082169689	585822197294198871	215
1	C16H24N4O5	[M + H]+	C16H25N4O5+	82,192	81,452	0,741	39	0,783	3,277	5,165	11,024		353,186	740	585829138926099819	585822197407445084	217
1	C15H26N5O3S	[M + H]+	C15H27N5O3S+	150,596	149,516	1,080	49	0,866	2,223	4,428	-3,338		357,182	740	585829151496429244	585822197541662817	218
1	C21H32N8O4	[M + H]+	C21H33N8O4+	71,530	71,530	0,000	42	0,799	0,295	4,852	4,297		461,264	740	585829149877427847	585822197701046374	219
1	C34H46N6O5	[M + H]+	C34H47N6O5+	56,664	56,664	0,000	38	0,813	5,878	6,203	4,997		619,363	740	585829218248779147	585822197860429931	220
1	C13H29NO4S	[M + H]+	C13H30NO4S+	124,511	124,511	0,000	36	0,618	1,266	7,528	-1,877		296,188	743	585829138728967489	585822197977870448	221
1	C17H28N2O3S	[M + H]+	C17H29N2O3S+	136,106	136,106	0,000	41	0,703	-5,310	6,524	-7,328		341,187	743	585829291703628135	585822198091116661	223
1	C38H46N4O2	[M + H]+	C38H47N4O2+	77,065	73,564	3,501	38	0,621	-2,241	3,733	-2,423		591,368	743	585829457093424460	585822198200168570	224
1	C32H52N8O10	[M + H]+	C32H53N8O10+	30,990	30,990	0,000	14	0,738	-2,554	4,208	8,520		709,394	743	585829966848162627	585822198296637567	227
1	C16H26NO5	[M + H]+	C16H27NO5+	144,162	144,162	0,000	29	0,558	-3,863	4,879	9,820		313,191	755	585829389959394265	585822198409883780	240
1	C10H21ClN2O3	[M + H]+	C10H22ClN2O3+	60,792	60,792	0,000	15	0,846	-4,612	7,067	7,835		253,133	757	585829970232966264	585822198497964169	247
1	C21H26N2O3	[M + H]+	C21H27N2O3+	58,811	55,298	3,513	31	0,693	-2,378	6,072	-1,433		355,201	757	585829956664391799	585822198577655950	248
1	C32H52N8O10	[M + H]+	C32H53N8O10+	48,372	45,994	2,378	18	0,801	2,610	4,238	9,013		709,394	760	585829233616710190	585822198657347731	251
1	C16H24NO3	[M + H]+	C16H25NO3+	92,543	92,543	0,000	23	0,591	-0,141	3,642	4,746		279,184	763	585829224238246246	585822198741233816	252
1	C16H28NO5	[M - H2O + H]+	C16H27NO4+	130,479	129,676	0,802	33	0,718	-0,827	4,629	-60594,305		297,196	763	585829467793094137	585822198837702813	253
1	C19H26N2O	[M + H]+	C19H27N2O+	44,407	41,429	2,977	12	0,527	-0,371	4,476	-4,913		299,210	769	585829311320388246	585822198925783202	262
1	C8H20N4O3S	[M + H]+	C8H21N4O3S+	20,426	20,426	0,000	7	0,363	-2,741	5,623	1,786		253,133	772	585829969729649721	585822199013863591	267
1	C35H52O6	[M + Na]+	C35H52NaO6+	2075,406	2075,406	0,000	25	0,424	0,188	4,200	4,430	TG(16:2_8:3_8:2)	591,368	772	585829240696696325	585822199101943980	273
1	C36H48N6O5	[M + H]+	C36H49N6O5+	84,617	84,617	0,000	41	0,771	2,929	3,705	2,084		645,377	774	585829460440479100	585822199190024369	280
1	C14H27N5O6S	[M + H]+	C14H28N5O6S+	41,598	41,598	0,000	37	0,717	-1,470	4,313	6,340		394,178	777	585829965820558066	585822199269716150	287
1	C23H38N4O10	[M + H]+	C23H39N4O10+	69,899	66,906	2,993	37	0,739	2,450	4,896	5,628		531,269	777	585829340940563231	585822199605260475	288
1	C13H28N4O6S	[M + H]+	C13H29N4O6S+	87,709	87,709	0,000	38	0,764	4,393	6,067	6,360		369,183	781	585829980521594061	585822199701729472	293
1	C21H23N3O4	[M + H]+	C21H24N3O4+	56,453	56,453	0,000	37	0,727	-0,175	5,406	2,662		382,177	781	585829257767514194	585822199802392773	294
1	C18H26NO6	[M + H]+	C18H27NO6+	108,521	107,480	1,042	38	0,764	0,289	3,635	8,752		353,186	786	585829247688601437	585822199898861770	305
1	C12H21BN6O3	[M + H]+	C12H22BN6O3+	63,549	63,549	0,000	38	0,701	1,777	4,274	2,314		308,188	796	585829303716114956	585822200024690895	329
1	C13H28N4O4S	[M - H2O + H]+	C13H27N4O3S+	47,766	47,766	0,000	21	0,688	3,161	6,016	-56423,463		319,181	796	585829965237549737	585822200251183321	333
1	C17H28N2O3S	[M + H]+	C17H29N2O3S+	139,078	139,078	0,000	40	0,662	-3,232	6,149	-8,354		341,186	796	585831505130128057	585822200377012446	334
1	C20H28NO6	[M + H]+	C20H29NO6+	82,252	82,252	0,000	31	0,726	-0,806	4,181	7,386		379,202	796	585831736034957118	585822200561561827	335
1	C25H31N3O4	[M + H]+	C25H32N3O4+	56,622	55,199	1,423	22	0,569	5,140	6,280	0,107		438,239	796	585831500516393587	585822200674808040	336
1	C35H46N6O4	[M + H]+	C35H47N6O4+	92,325	85,509	6,816	44	0,793	2,311	5,147	5,573		615,369	796	585831567272937832	585822200796442861	339
1	C32H49N5O7	[M + H]+	C32H50N5O7+	45,032	45,032	0,000	43	0,828	2,462	4,041	1,890		616,372	796	585831535601746955	585822200951632114	340
1	C17H28NO5	[M + H]+	C17H29NO5+	78,342	75,091	3,250	28	0,631	-1,359	4,188	6,374		327,206	798	585831535916319799	585822201060684023	342
1	C18H30N2O3S	[M + H]+	C18H31N2O3S+	103,169	100,624	2,545	40	0,716	-1,343	4,163	-11,234		355,201	801	585832037710276319	585822201152958716	348
1	C14H30N4O7S	[M + H]+	C14H31N4O7S+	81,857	81,857	0,000	46	0,848	0,073	5,092	3,365		399,192	803	585832163451316969	585822201249427713	351
1	C9H24N7O5	[M + H]+	C9H25N7O5+	125,532	122,687	2,844	35	0,675	0,971	4,863	6,689		311,193	805	585832071319234799	585822201350091014	354
1	C14H30N4O6S	[M + H]+	C14H31N4O6S+	99,946	99,946	0,000	44	0,831	0,736	5,271	1,456		383,196	805	585832158380403351	585822201450754315	358
1	C39H48N4O3	[M + H]+	C39H49N4O3+	72,457	63,925	8,532	39	0,750	2,017	4,441	-2,008		621,379	805	585832641073497241	585822201547223312	364
1	C31H51N5O8	[M + H]+	C31H52N5O8+	39,558	39,558	0,000	40	0,822	2,870	4,240	1,028		622,382	805	585832530603914394	585822201652080917	365
1	C18H22N8O	[M + H]+	C18H23N8O+	74,805	72,967	1,837	38	0,593	4,430	5,352	3,067		367,200	807	585832514929799998	585822201748549914	369
1	C20H24NO	[M + H]+	C20H25NO+	118,740	118,740	0,000	40	0,706	-3,033	5,256	-11,097		295,190	812	585832499406680460	585822201865990431	374
1	C33H52N2O8	[M + H]+	C33H53N2O8+	94,951	89,833	5,118	42	0,753	0,953	4,191	6,784		605,384	812	585832867813377586	585822201975042340	380
1	C13H26NO3S	[M + H]+	C13H27NO3S+	101,908	101,908	0,000	30	0,544	0,924	4,206	-5,939		277,169	814	585832525126153157	585822202075705641	383
1	C13H27N5O5S	[M + H]+	C13H28N5O5S+	115,740	115,740	0,000	43	0,718	0,256	5,921	3,669		366,182	814	585832510483837692	585822202172174638	387
1	C32H50N10O8	[M + H]+	C32H51N10O8+	84,072	84,072	0,000	39	0,713	-1,520	5,230	-7,699		703,383	814	585832624006874210	585822202264449331	389
1	C19H22N2	[M + H]+	C19H23N2+	81,745	79,876	1,868	20	0,406	-3,986	7,023	-5,642		279,184	819	585832581212389941	585822202348335416	394
1	C13H30NO4S	[M + H]+	C13H31NO4S+	85,271	85,271	0,000	30	0,662	-1,413	4,802	-3,603		297,196	819	585832719402124577	585822202453193021	395
1	C33H48N4O8	[M + H]+	C33H49N4O8+	93,836	93,836	0,000	44	0,802	2,019	4,034	6,767		629,359	819	585832765103261137	585822202541273410	398
1	C14H27ClN2O5	[M + H]+	C14H28ClN2O5+	113,249	113,249	0,000	40	0,746	-0,290	6,362	9,299		339,171	824	585833194096679195	585822202654519623	409
1	C35H46N6O5	[M + H]+	C35H47N6O5+	75,584	75,584	0,000	39	0,718	1,840	3,709	4,237		631,363	824	585833180171589425	585822202742600012	410
1	C14H25N3O5	[M + H]+	C14H26N3O5+	132,791	128,811	3,980	27	0,471	-0,061	3,702	-1,225		316,186	826	585833205102533333	585822202830680401	414
1	C14H30N4O6S	[M + H]+	C14H31N4O6S+	98,394	98,394	0,000	50	0,874	-0,545	3,325	-0,136		383,196	828	585833177688561331	585822202935538006	425
1	C32H52N2O8	[M + H]+	C32H53N2O8+	76,753	70,731	6,022	43	0,807	0,504	4,059	6,517		593,384	833	585833156868034985	585822203023618395	435
1	C16H26NO5	[M + H]+	C16H27NO5+	123,017	122,828	0,189	25	0,506	-1,788	4,062	7,553		313,191	835	585833205538741020	585822203120087392	440
1	C23H48N12O7	[M + H]+	C23H49N12O7+	97,616	97,616	0,000	40	0,772	-3,253	3,996	-1,533		605,383	835	585833268671406752	585822203233333605	444
1	C31H51N5O7	[M + H]+	C31H52N5O7+	51,429	51,429	0,000	26	0,750	0,816	4,131	-0,174		606,386	835	585833137146416812	585822203329802602	445
1	C15H30NO4S	[M + H]+	C15H31NO4S+	67,934	66,000	1,934	27	0,713	-0,694	2,637	-2,992		321,196	840	585833224870289214	585822203434660207	458
1	C23H26N2O5	[M + H]+	C23H27N2O5+	47,128	43,258	3,870	46	0,761	-0,965	5,096	1,949		411,192	842	585833139788828421	585822203535323508	465
1	C17H28N4O6	[M + H]+	C17H29N4O6+	98,850	98,540	0,310	48	0,832	0,104	5,722	6,721		385,211	845	585833211356241174	585822203627598201	468
1	C19H26NO7	[M + H]+	C19H27NO7+	106,057	103,186	2,871	37	0,737	3,087	3,849	6,156		381,181	847	585833998081844848	585822203740844414	472
1	C10H17NO2	[M + H]+	C10H18NO2+	17,592	17,592	0,000	1	0,227	-11,977	11,977	-4,916		184,132	849	585833205953977191	585822203879256451	474
1	C11H22N4O2S	[M + H]+	C11H23N4O2S+	59,764	59,764	0,000	27	0,706	0,468	4,895	1,587		275,154	849	585833275759780648	585822203984114056	475
1	C22H38N2O6S	[M + H]+	C22H39N2O6S+	87,656	87,656	0,000	35	0,667	-4,348	5,945	-6,999		459,249	852	585833144897490895	585822204055417229	478
1	C18H26NO5	[M + H]+	C18H27NO5+	119,990	117,729	2,262	32	0,671	1,487	6,043	6,838		337,191	854	585833233040793831	585822204130914706	483
1	C17H24N4O5	[M + H]+	C17H25N4O5+	103,230	103,230	0,000	40	0,791	-0,963	4,389	10,607		365,186	854	585833245254607379	585822204206412183	484
1	C14H26N4O3	[M + H]+	C14H27N4O3+	110,096	110,096	0,000	33	0,621	-0,036	4,848	7,596		299,210	859	585833645617702241	585822204265132444	492
1	C15H26N4O4	[M + H]+	C15H27N4O4+	112,707	112,707	0,000	37	0,713	-4,991	6,665	8,674		327,206	859	585833187700365426	585822204323852705	493
1	C15H32N4O7S	[M + H]+	C15H33N4O7S+	73,125	72,978	0,146	45	0,784	1,556	2,983	0,564		413,207	861	585833156020785520	585822204386767270	500
1	C21H26N2O3	[M + H]+	C21H27N2O3+	96,877	91,286	5,592	23	0,504	-2,740	4,745	-0,955		355,201	864	585833474578179123	585822204449681835	502
1	C36H52O6	[M + Na]+	C36H52NaO6+	58,541	58,541	0,000	19	0,337	2,873	3,520	3,165		603,368	864	585833190607018191	585822204508402096	506
1	C22H46N12O7	[M + H]+	C22H47N12O7+	53,878	53,878	0,000	37	0,804	0,159	2,950	-1,434		591,368	866	585833198139988537	585822204579705269	515
1	C10H17NO2	[M + H]+	C10H18NO2+	18,553	18,553	0,000	2	0,303	-1,695	11,522	-7,306		184,132	873	585833998954260145	585822204646814138	527
1	C17H22N4O5	[M + H]+	C17H23N4O5+	64,341	63,771	0,570	44	0,845	-2,176	4,588	11,437		363,170	873	585834010119497527	585822204726505919	529
1	C23H26N2O4	[M + H]+	C23H27N2O4+	111,685	106,672	5,013	44	0,806	-2,791	4,025	-0,870		395,196	873	585833234517188976	585822204831363524	531
1	C28H53ClN6O7	[M + H]+	C28H54ClN6O7+	101,331	101,331	0,000	37	0,726	2,330	3,906	5,790		621,377	875	585833214233533893	585822204915249609	534
1	C14H24N5O3	[M + H]+	C14H25N5O3+	148,653	145,847	2,806	29	0,512	-2,571	6,128	-9,130		311,192	878	585834016318678980	585822205003329998	536
1	C14H30N4O6S	[M + H]+	C14H31N4O6S+	109,629	109,629	0,000	44	0,765	-4,329	5,667	7,615		383,199	880	585833234395554129	585822205070438867	541
1	C16H16N2	[M + H]+	C16H17N2+	17,285	17,285	0,000	6	0,258	-3,398	4,360	-4,407		237,138	885	585833207996603381	585822205145936344	552
